PERIODO,ESTU_TIPODOCUMENTO,ESTU_CONSECUTIVO,COLE_AREA_UBICACION,COLE_BILINGUE,COLE_CALENDARIO,COLE_CARACTER,COLE_COD_DANE_ESTABLECIMIENTO,COLE_COD_DANE_SEDE,COLE_COD_DEPTO_UBICACION,COLE_COD_MCPIO_UBICACION,COLE_CODIGO_ICFES,COLE_DEPTO_UBICACION,COLE_GENERO,COLE_JORNADA,COLE_MCPIO_UBICACION,COLE_NATURALEZA,COLE_NOMBRE_ESTABLECIMIENTO,COLE_NOMBRE_SEDE,COLE_SEDE_PRINCIPAL,ESTU_COD_DEPTO_PRESENTACION,ESTU_COD_MCPIO_PRESENTACION,ESTU_COD_RESIDE_DEPTO,ESTU_COD_RESIDE_MCPIO,ESTU_DEPTO_PRESENTACION,ESTU_DEPTO_RESIDE,ESTU_ESTADOINVESTIGACION,ESTU_ESTUDIANTE,ESTU_FECHANACIMIENTO,ESTU_GENERO,ESTU_MCPIO_PRESENTACION,ESTU_MCPIO_RESIDE,ESTU_NACIONALIDAD,ESTU_PAIS_RESIDE,ESTU_PRIVADO_LIBERTAD,FAMI_CUARTOSHOGAR,FAMI_EDUCACIONMADRE,FAMI_EDUCACIONPADRE,FAMI_ESTRATOVIVIENDA,FAMI_PERSONASHOGAR,FAMI_TIENEAUTOMOVIL,FAMI_TIENECOMPUTADOR,FAMI_TIENEINTERNET,FAMI_TIENELAVADORA,DESEMP_INGLES,PUNT_INGLES,PUNT_MATEMATICAS,PUNT_SOCIALES_CIUDADANAS,PUNT_C_NATURALES,PUNT_LECTURA_CRITICA,PUNT_GLOBAL
20162,TI,SB11201620226879,URBANO,N,A,ACADÉMICO,381591000024,381591000024,81,81591,058321,ARAUCA,MIXTO,MAÑANA,PUERTO RONDON,OFICIAL,INSTITUCION EDUCATIVA LA INMACULADA,LA INMACULADA,S,81,81794,81,81001,ARAUCA,ARAUCA,PUBLICAR,ESTUDIANTE,08/01/2000,M,TAME,ARAUCA,COLOMBIA,COLOMBIA,N,Tres,Técnica o tecnológica completa,Secundaria (Bachillerato) incompleta,Estrato 1,Cuatro,No,No,No,Si,A1,58,51,61,64,56,290
20224,TI,SB11202240399615,URBANO,N,A,TÉCNICO/ACADÉMICO,381794000399,381794000399,81,81794,046151,ARAUCA,FEMENINO,MAÑANA,TAME,OFICIAL,INSTITUCION EDUCATIVA ORIENTAL FEMENINO,INSTITUTO ORIENTAL FEMENINO,S,81,81794,81,81794,ARAUCA,ARAUCA,PUBLICAR,ESTUDIANTE,06/02/2006,F,TAME,TAME,COLOMBIA,COLOMBIA,N,Seis o mas,Postgrado,Postgrado,Estrato 1,5 a 6,Si,Si,Si,Si,A1,54,63,57,52,61,290
20162,TI,SB11201620335261,URBANO,N,A,TÉCNICO/ACADÉMICO,181794000748,181794000748,81,81794,030668,ARAUCA,MIXTO,MAÑANA,TAME,OFICIAL,INSTITUCION EDUCATIVA LICEO TAME,LICEO TAME,S,81,81794,81,81794,ARAUCA,ARAUCA,PUBLICAR,ESTUDIANTE,21/09/1999,M,TAME,TAME,COLOMBIA,COLOMBIA,N,Dos,Secundaria (Bachillerato) completa,Secundaria (Bachillerato) completa,Estrato 1,Dos,No,No,No,No,A1,53,50,61,61,61,290
20194,CC,SB11201940444346,RURAL,N,A,TÉCNICO,281794003202,281794003202,81,81794,078139,ARAUCA,MIXTO,MAÑANA,TAME,OFICIAL,INSTITUCION EDUCATIVA PARMENIO BONILLA PAREDES,INSTITUTO PARMENIO BONILLA PAREDES,S,81,81794,81,81794,ARAUCA,ARAUCA,PUBLICAR,ESTUDIANTE,10/12/1998,M,TAME,TAME,VENEZUELA,VENEZUELA,N,Dos,Ninguno,Ninguno,Estrato 1,3 a 4,No,Si,Si,Si,A1,52,69,57,50,58,290
20194,CC,SB11201940444346,RURAL,N,A,TÉCNICO,281794003202,281794003202,81,81794,078139,ARAUCA,MIXTO,MAÑANA,TAME,OFICIAL,INSTITUCION EDUCATIVA PARMENIO BONILLA PAREDES,INSTITUTO PARMENIO BONILLA PAREDES,S,81,81794,81,81794,ARAUCA,ARAUCA,PUBLICAR,ESTUDIANTE,10/12/1998,M,TAME,TAME,VENEZUELA,VENEZUELA,N,Dos,Ninguno,Ninguno,Estrato 1,3 a 4,No,Si,Si,Si,A1,52,69,57,50,58,290
20224,TI,SB11202240481305,URBANO,N,A,ACADÉMICO,381591000024,381591000024,81,81591,058321,ARAUCA,MIXTO,MAÑANA,PUERTO RONDÓN,OFICIAL,INSTITUCION EDUCATIVA LA INMACULADA,LA INMACULADA,S,81,81794,81,81591,ARAUCA,ARAUCA,PUBLICAR,ESTUDIANTE,01/01/2005,M,TAME,PUERTO RONDÓN,COLOMBIA,COLOMBIA,N,Tres,Secundaria (Bachillerato) completa,Secundaria (Bachillerato) completa,Estrato 1,3 a 4,No,Si,Si,Si,A1,57,63,61,54,54,290
20224,TI,SB11202240399615,URBANO,N,A,TÉCNICO/ACADÉMICO,381794000399,381794000399,81,81794,046151,ARAUCA,FEMENINO,MAÑANA,TAME,OFICIAL,INSTITUCION EDUCATIVA ORIENTAL FEMENINO,INSTITUTO ORIENTAL FEMENINO,S,81,81794,81,81794,ARAUCA,ARAUCA,PUBLICAR,ESTUDIANTE,06/02/2006,F,TAME,TAME,COLOMBIA,COLOMBIA,N,Seis o mas,Postgrado,Postgrado,Estrato 1,5 a 6,Si,Si,Si,Si,A1,54,63,57,52,61,290
20172,TI,SB11201720093463,URBANO,N,A,TÉCNICO/ACADÉMICO,181794000748,181794000748,81,81794,030668,ARAUCA,MIXTO,MAÑANA,TAME,OFICIAL,INSTITUCION EDUCATIVA LICEO TAME,LICEO TAME,S,81,81794,81,81794,ARAUCA,ARAUCA,PUBLICAR,ESTUDIANTE,09/09/2000,M,TAME,TAME,COLOMBIA,COLOMBIA,N,Dos,Técnica o tecnológica completa,Técnica o tecnológica completa,Estrato 1,3 a 4,No,Si,No,Si,A2,59,62,56,60,54,290
20162,TI,SB11201620489240,URBANO,N,A,ACADÉMICO,181794000021,181794000021,81,81794,093120,ARAUCA,MIXTO,MAÑANA,TAME,OFICIAL,INSTITUCION EDUCATIVA INOCENCIO CHINCA,INOCENCIO CHINCA,S,81,81794,81,81794,ARAUCA,ARAUCA,PUBLICAR,ESTUDIANTE,03/03/2000,F,TAME,TAME,COLOMBIA,COLOMBIA,N,Tres,Secundaria (Bachillerato) completa,Secundaria (Bachillerato) incompleta,Estrato 1,Cuatro,No,No,No,No,A2,60,54,55,62,60,290
20152,TI,SB11201520457460,URBANO,N,A,ACADÉMICO,181794003151,181794003151,81,81794,093112,ARAUCA,MIXTO,MAÑANA,TAME,OFICIAL,INSTITUCION EDUCATIVA SAN LUIS,COLEGIO NACIONAL SAN LUIS,S,81,81794,81,81794,ARAUCA,ARAUCA,PUBLICAR,ESTUDIANTE,27/12/1998,F,TAME,TAME,COLOMBIA,COLOMBIA,N,Dos,Educación profesional completa,Educación profesional completa,Estrato 1,Tres,No,No,No,No,A-,46,63,60,56,57,290
20224,TI,SB11202240174893,URBANO,N,A,ACADÉMICO,381794004629,381794004629,81,81794,099275,ARAUCA,MIXTO,COMPLETA,TAME,NO OFICIAL,LICEO ADVENTISTA LIBERTAD,LICEO ADVENTISTA LIBERTAD,S,81,81794,81,81794,ARAUCA,ARAUCA,PUBLICAR,ESTUDIANTE,02/12/2004,M,TAME,TAME,COLOMBIA,COLOMBIA,N,Dos,Técnica o tecnológica incompleta,Educación profesional completa,Estrato 1,3 a 4,Si,Si,Si,Si,A1,54,56,67,58,52,290
20142,TI,SB11201420492798,RURAL,N,A,ACADÉMICO,281794000564,281794000564,81,81794,083147,ARAUCA,MIXTO,MAÑANA,TAME,OFICIAL,INSTITUCION EDUCATIVA AGUSTIN NIETO CABALLERO,AGUSTIN NIETO CABALLERO,S,81,81794,81,81794,ARAUCA,ARAUCA,PUBLICAR,ESTUDIANTE,27/04/1997,M,TAME,TAME,COLOMBIA,COLOMBIA,N,Tres,Primaria completa,Primaria incompleta,Estrato 1,Seis,No,No,No,Si,A-,48,72,50,59,54,290
20172,TI,SB11201720007568,URBANO,N,A,ACADÉMICO,381794004629,381794004629,81,81794,099275,ARAUCA,MIXTO,COMPLETA,TAME,NO OFICIAL,LICEO ADVENTISTA LIBERTAD,LICEO ADVENTISTA LIBERTAD,S,81,81794,81,81794,ARAUCA,ARAUCA,PUBLICAR,ESTUDIANTE,04/05/2000,M,TAME,TAME,COLOMBIA,COLOMBIA,N,Dos,Educación profesional completa,Educación profesional completa,Estrato 3,3 a 4,Si,Si,No,No,A2,63,55,49,60,66,290
20194,TI,SB11201940257755,RURAL,N,A,TÉCNICO,281794004683,281794004683,81,81794,082800,ARAUCA,MIXTO,MAÑANA,TAME,OFICIAL,INSTITUCION EDUCATIVA DE PROMOCION AGROPECUARIA,INSTITUTO DE PROMOCION  AGROPECUARIA,S,81,81794,81,81794,ARAUCA,ARAUCA,PUBLICAR,ESTUDIANTE,06/01/2006,M,TAME,TAME,COLOMBIA,COLOMBIA,N,Tres,Técnica o tecnológica completa,Secundaria (Bachillerato) incompleta,Estrato 1,5 a 6,No,No,No,Si,A-,45,65,53,55,63,290
20194,TI,SB11201940257755,RURAL,N,A,TÉCNICO,281794004683,281794004683,81,81794,082800,ARAUCA,MIXTO,MAÑANA,TAME,OFICIAL,INSTITUCION EDUCATIVA DE PROMOCION AGROPECUARIA,INSTITUTO DE PROMOCION  AGROPECUARIA,S,81,81794,81,81794,ARAUCA,ARAUCA,PUBLICAR,ESTUDIANTE,06/01/2006,M,TAME,TAME,COLOMBIA,COLOMBIA,N,Tres,Técnica o tecnológica completa,Secundaria (Bachillerato) incompleta,Estrato 1,5 a 6,No,No,No,Si,A-,45,65,53,55,63,290
20224,TI,SB11202240174893,URBANO,N,A,ACADÉMICO,381794004629,381794004629,81,81794,099275,ARAUCA,MIXTO,COMPLETA,TAME,NO OFICIAL,LICEO ADVENTISTA LIBERTAD,LICEO ADVENTISTA LIBERTAD,S,81,81794,81,81794,ARAUCA,ARAUCA,PUBLICAR,ESTUDIANTE,02/12/2004,M,TAME,TAME,COLOMBIA,COLOMBIA,N,Dos,Técnica o tecnológica incompleta,Educación profesional completa,Estrato 1,3 a 4,Si,Si,Si,Si,A1,54,56,67,58,52,290
20162,TI,SB11201620279181,RURAL,N,A,ACADÉMICO,285125001470,285125001470,85,85125,162420,CASANARE,MIXTO,MAÑANA,HATO COROZAL,OFICIAL,INSTITUCION EDUCATIVA PUERTO COLOMBIA,IE LUIS HERNANDEZ VARGAS (PUERTO COLOMBIA) - SEDE PRINCIPAL,S,81,81794,85,85125,ARAUCA,CASANARE,PUBLICAR,ESTUDIANTE,08/10/1999,M,TAME,HATO COROZAL,COLOMBIA,COLOMBIA,N,Dos,Técnica o tecnológica completa,Secundaria (Bachillerato) completa,Estrato 1,Seis,No,Si,Si,Si,A2,63,59,52,63,56,290
20172,TI,SB11201720362149,URBANO,N,A,TÉCNICO,185315000084,185315000084,85,85315,078170,CASANARE,MIXTO,MAÑANA,SACAMA,OFICIAL,INSTITUCION EDUCATIVA ANTONIO NARIÑO,TECNICO ANTONIO NARIÑO,S,81,81794,85,85315,ARAUCA,CASANARE,PUBLICAR,ESTUDIANTE,07/04/2000,M,TAME,SÁCAMA,COLOMBIA,COLOMBIA,N,Dos,Primaria incompleta,No sabe,Estrato 1,3 a 4,No,No,No,No,A-,44,55,64,62,56,290
20194,TI,SB11201940442517,URBANO,N,A,ACADÉMICO,181794000021,181794000021,81,81794,093120,ARAUCA,MIXTO,MAÑANA,TAME,OFICIAL,INSTITUCION EDUCATIVA INOCENCIO CHINCA,INOCENCIO CHINCA,S,81,81794,81,81794,ARAUCA,ARAUCA,PUBLICAR,ESTUDIANTE,12/09/2002,M,TAME,TAME,COLOMBIA,COLOMBIA,N,Tres,Secundaria (Bachillerato) incompleta,Secundaria (Bachillerato) incompleta,Estrato 1,5 a 6,Si,Si,Si,Si,A1,54,61,56,54,62,290
20194,TI,SB11201940442517,URBANO,N,A,ACADÉMICO,181794000021,181794000021,81,81794,093120,ARAUCA,MIXTO,MAÑANA,TAME,OFICIAL,INSTITUCION EDUCATIVA INOCENCIO CHINCA,INOCENCIO CHINCA,S,81,81794,81,81794,ARAUCA,ARAUCA,PUBLICAR,ESTUDIANTE,12/09/2002,M,TAME,TAME,COLOMBIA,COLOMBIA,N,Tres,Secundaria (Bachillerato) incompleta,Secundaria (Bachillerato) incompleta,Estrato 1,5 a 6,Si,Si,Si,Si,A1,54,61,56,54,62,290
20142,CC,SB11201420456330,URBANO,N,A,TÉCNICO/ACADÉMICO,381794000399,381794000399,81,81794,046151,ARAUCA,FEMENINO,MAÑANA,TAME,OFICIAL,INSTITUCION EDUCATIVA ORIENTAL FEMENINO,INSTITUTO ORIENTAL FEMENINO,S,81,81794,81,81794,ARAUCA,ARAUCA,PUBLICAR,ESTUDIANTE,24/11/1995,F,TAME,TAME,COLOMBIA,COLOMBIA,N,Tres,Primaria incompleta,Secundaria (Bachillerato) completa,Estrato 1,Seis,No,Si,Si,Si,A1,51,48,61,62,63,290
20181,CC,SB11201810037628,RURAL,N,A,ACADÉMICO,281065000627,281065000627,81,81065,168104,ARAUCA,MIXTO,SABATINA,ARAUQUITA,OFICIAL,I.E. ANDRÉS BELLO,ANDRES BELLO,S,81,81001,81,81794,ARAUCA,ARAUCA,PUBLICAR,ESTUDIANTE,04/09/1998,F,ARAUCA,TAME,COLOMBIA,COLOMBIA,N,Tres,Primaria completa,Primaria incompleta,Estrato 1,5 a 6,No,No,No,Si,A-,43,57,66,57,57,290
20172,TI,SB11201720195782,URBANO,N,A,TÉCNICO/ACADÉMICO,381794000399,381794000399,81,81794,046151,ARAUCA,FEMENINO,MAÑANA,TAME,OFICIAL,INSTITUCION EDUCATIVA ORIENTAL FEMENINO,INSTITUTO ORIENTAL FEMENINO,S,81,81794,81,81794,ARAUCA,ARAUCA,PUBLICAR,ESTUDIANTE,08/04/2001,F,TAME,TAME,COLOMBIA,COLOMBIA,N,Dos,Secundaria (Bachillerato) incompleta,Primaria completa,Estrato 2,3 a 4,No,Si,Si,Si,A1,50,60,56,61,58,290
20142,TI,SB11201420315898,URBANO,N,A,TÉCNICO,185315000084,185315000084,85,85315,078170,CASANARE,MIXTO,MAÑANA,SACAMA,OFICIAL,INSTITUCION EDUCATIVA ANTONIO NARIÑO,TECNICO ANTONIO NARIÑO,S,81,81794,85,85315,ARAUCA,CASANARE,PUBLICAR,ESTUDIANTE,21/11/1996,M,TAME,SÁCAMA,COLOMBIA,COLOMBIA,N,Tres,Primaria completa,Primaria completa,Estrato 1,Cuatro,No,No,No,Si,A1,52,59,56,67,51,289
20142,TI,SB11201420477921,URBANO,N,A,ACADÉMICO,181794000021,181794000021,81,81794,093120,ARAUCA,MIXTO,MAÑANA,TAME,OFICIAL,INSTITUCION EDUCATIVA INOCENCIO CHINCA,INOCENCIO CHINCA,S,81,81794,81,81794,ARAUCA,ARAUCA,PUBLICAR,ESTUDIANTE,28/11/1997,F,TAME,TAME,COLOMBIA,COLOMBIA,N,Tres,Primaria incompleta,Primaria incompleta,Estrato 1,Tres,No,No,No,No,A1,52,61,53,64,55,289
20172,TI,SB11201720491830,RURAL,N,A,TÉCNICO,281794004683,281794004683,81,81794,082800,ARAUCA,MIXTO,MAÑANA,TAME,OFICIAL,INSTITUCION EDUCATIVA DE PROMOCION AGROPECUARIA,INSTITUTO DE PROMOCION  AGROPECUARIA,S,81,81794,81,81794,ARAUCA,ARAUCA,PUBLICAR,ESTUDIANTE,22/07/2002,M,TAME,TAME,COLOMBIA,COLOMBIA,N,Cuatro,Primaria incompleta,Primaria incompleta,Estrato 1,5 a 6,Si,No,No,Si,A-,37,56,62,66,54,289
20152,TI,SB11201520461000,URBANO,N,A,TÉCNICO/ACADÉMICO,181794000748,181794000748,81,81794,030668,ARAUCA,MIXTO,MAÑANA,TAME,OFICIAL,INSTITUCION EDUCATIVA LICEO TAME,LICEO TAME,S,81,81794,81,81794,ARAUCA,ARAUCA,PUBLICAR,ESTUDIANTE,04/11/1999,F,TAME,TAME,COLOMBIA,COLOMBIA,N,Tres,Secundaria (Bachillerato) incompleta,Técnica o tecnológica incompleta,Estrato 1,Cuatro,No,Si,No,No,A1,55,58,53,64,57,289
20152,CC,SB11201520350971,RURAL,N,A,TÉCNICO,281794004683,281794004683,81,81794,149385,ARAUCA,MIXTO,SABATINA,TAME,OFICIAL,INSTITUCION EDUCATIVA DE PROMOCION AGROPECUARIA,INSTITUTO DE PROMOCION  AGROPECUARIA,S,81,81794,81,81794,ARAUCA,ARAUCA,PUBLICAR,ESTUDIANTE,25/02/1995,F,TAME,TAME,COLOMBIA,COLOMBIA,N,Tres,Primaria incompleta,Secundaria (Bachillerato) incompleta,Estrato 1,Cinco,No,No,No,Si,A-,43,42,56,67,71,289
20194,TI,SB11201940117970,URBANO,N,A,ACADÉMICO,381591000024,381591000024,81,81591,058321,ARAUCA,MIXTO,MAÑANA,PUERTO RONDÓN,OFICIAL,INSTITUCION EDUCATIVA LA INMACULADA,LA INMACULADA,S,81,81794,81,81591,ARAUCA,ARAUCA,PUBLICAR,ESTUDIANTE,26/08/2003,F,TAME,PUERTO RONDÓN,COLOMBIA,COLOMBIA,N,Dos,Secundaria (Bachillerato) completa,Secundaria (Bachillerato) completa,Estrato 1,3 a 4,No,No,No,No,A1,50,62,55,59,58,289
20152,CC,SB11201520245964,RURAL,N,A,TÉCNICO,281794004683,281794004683,81,81794,082800,ARAUCA,MIXTO,MAÑANA,TAME,OFICIAL,INSTITUCION EDUCATIVA DE PROMOCION AGROPECUARIA,INSTITUTO DE PROMOCION  AGROPECUARIA,S,81,81794,81,81794,ARAUCA,ARAUCA,PUBLICAR,ESTUDIANTE,03/01/1997,M,TAME,TAME,COLOMBIA,COLOMBIA,N,Uno,No sabe,No sabe,Estrato 1,Cinco,No,Si,No,Si,A2,62,60,60,57,53,289
20194,TI,SB11201940117970,URBANO,N,A,ACADÉMICO,381591000024,381591000024,81,81591,058321,ARAUCA,MIXTO,MAÑANA,PUERTO RONDÓN,OFICIAL,INSTITUCION EDUCATIVA LA INMACULADA,LA INMACULADA,S,81,81794,81,81591,ARAUCA,ARAUCA,PUBLICAR,ESTUDIANTE,26/08/2003,F,TAME,PUERTO RONDÓN,COLOMBIA,COLOMBIA,N,Dos,Secundaria (Bachillerato) completa,Secundaria (Bachillerato) completa,Estrato 1,3 a 4,No,No,No,No,A1,50,62,55,59,58,289
20152,TI,SB11201520408971,URBANO,N,A,TÉCNICO,181794000624,181794000624,81,81794,083311,ARAUCA,MIXTO,MAÑANA,TAME,OFICIAL,INSTITUCION EDUCATIVA TECNICO INDUSTRIAL FROILAN FARIAS,COLEGIO TECNICO INDUSTRIAL FROILAN FARIAS,S,81,81794,81,81794,ARAUCA,ARAUCA,PUBLICAR,ESTUDIANTE,22/02/1998,F,TAME,TAME,COLOMBIA,COLOMBIA,N,Tres,Secundaria (Bachillerato) completa,Secundaria (Bachillerato) completa,Estrato 1,Ocho,No,No,No,No,A1,49,63,53,62,56,289
20194,TI,SB11201940050060,URBANO,N,A,TÉCNICO/ACADÉMICO,181794000748,181794000748,81,81794,030668,ARAUCA,MIXTO,MAÑANA,TAME,OFICIAL,INSTITUCION EDUCATIVA LICEO TAME,LICEO TAME,S,81,81794,81,81794,ARAUCA,ARAUCA,PUBLICAR,ESTUDIANTE,03/09/2003,F,TAME,TAME,COLOMBIA,COLOMBIA,N,Tres,Postgrado,Educación profesional completa,Estrato 2,3 a 4,Si,Si,Si,Si,A2,62,62,55,58,55,289
20152,TI,SB11201520229897,RURAL,N,A,TÉCNICO,281794004683,281794004683,81,81794,082800,ARAUCA,MIXTO,MAÑANA,TAME,OFICIAL,INSTITUCION EDUCATIVA DE PROMOCION AGROPECUARIA,INSTITUTO DE PROMOCION  AGROPECUARIA,S,81,81794,81,81794,ARAUCA,ARAUCA,PUBLICAR,ESTUDIANTE,24/03/1999,F,TAME,TAME,COLOMBIA,COLOMBIA,N,Tres,Secundaria (Bachillerato) incompleta,Primaria incompleta,Estrato 1,Cinco,No,No,No,Si,A1,50,62,54,61,57,289
20152,TI,SB11201520461017,URBANO,N,A,TÉCNICO/ACADÉMICO,181794000748,181794000748,81,81794,030668,ARAUCA,MIXTO,MAÑANA,TAME,OFICIAL,INSTITUCION EDUCATIVA LICEO TAME,LICEO TAME,S,81,81794,81,81794,ARAUCA,ARAUCA,PUBLICAR,ESTUDIANTE,17/11/1998,F,TAME,TAME,COLOMBIA,COLOMBIA,N,Tres,Primaria completa,Primaria completa,Estrato 1,Cuatro,No,Si,No,Si,A1,52,57,59,62,55,289
20194,TI,SB11201940105687,URBANO,N,A,ACADÉMICO,381591000024,381591000024,81,81591,058321,ARAUCA,MIXTO,MAÑANA,PUERTO RONDÓN,OFICIAL,INSTITUCION EDUCATIVA LA INMACULADA,LA INMACULADA,S,81,81794,81,81591,ARAUCA,ARAUCA,PUBLICAR,ESTUDIANTE,18/07/2003,M,TAME,PUERTO RONDÓN,COLOMBIA,COLOMBIA,N,Uno,Técnica o tecnológica completa,Técnica o tecnológica completa,Estrato 1,3 a 4,No,No,No,Si,A1,56,59,57,57,59,289
20194,TI,SB11201940105687,URBANO,N,A,ACADÉMICO,381591000024,381591000024,81,81591,058321,ARAUCA,MIXTO,MAÑANA,PUERTO RONDÓN,OFICIAL,INSTITUCION EDUCATIVA LA INMACULADA,LA INMACULADA,S,81,81794,81,81591,ARAUCA,ARAUCA,PUBLICAR,ESTUDIANTE,18/07/2003,M,TAME,PUERTO RONDÓN,COLOMBIA,COLOMBIA,N,Uno,Técnica o tecnológica completa,Técnica o tecnológica completa,Estrato 1,3 a 4,No,No,No,Si,A1,56,59,57,57,59,289
20194,TI,SB11201940358436,URBANO,N,A,TÉCNICO/ACADÉMICO,381794000399,381794000399,81,81794,046151,ARAUCA,FEMENINO,MAÑANA,TAME,OFICIAL,INSTITUCION EDUCATIVA ORIENTAL FEMENINO,INSTITUTO ORIENTAL FEMENINO,S,81,81794,81,81794,ARAUCA,ARAUCA,PUBLICAR,ESTUDIANTE,03/07/2002,F,TAME,TAME,COLOMBIA,COLOMBIA,N,Tres,Primaria incompleta,Secundaria (Bachillerato) completa,Estrato 3,3 a 4,Si,Si,Si,No,A1,52,57,60,56,60,289
20194,TI,SB11201940358436,URBANO,N,A,TÉCNICO/ACADÉMICO,381794000399,381794000399,81,81794,046151,ARAUCA,FEMENINO,MAÑANA,TAME,OFICIAL,INSTITUCION EDUCATIVA ORIENTAL FEMENINO,INSTITUTO ORIENTAL FEMENINO,S,81,81794,81,81794,ARAUCA,ARAUCA,PUBLICAR,ESTUDIANTE,03/07/2002,F,TAME,TAME,COLOMBIA,COLOMBIA,N,Tres,Primaria incompleta,Secundaria (Bachillerato) completa,Estrato 3,3 a 4,Si,Si,Si,No,A1,52,57,60,56,60,289
20224,TI,SB11202240433818,RURAL,,A,NO APLICA,281300000079,281300000079,81,81300,567859,ARAUCA,MIXTO,MAÑANA,FORTUL,OFICIAL,INSTITUCION EDUCATIVA INOCENCIO CHINCA,INOCENCIO CHINCA,S,81,81794,81,81300,ARAUCA,ARAUCA,PUBLICAR,ESTUDIANTE,21/10/2005,M,TAME,FORTUL,COLOMBIA,COLOMBIA,N,Dos,Primaria incompleta,Primaria incompleta,Estrato 1,3 a 4,No,No,Si,Si,A2,58,57,58,61,55,289
20162,TI,SB11201620364816,URBANO,N,A,TÉCNICO/ACADÉMICO,181794000748,181794000748,81,81794,030668,ARAUCA,MIXTO,MAÑANA,TAME,OFICIAL,INSTITUCION EDUCATIVA LICEO TAME,LICEO TAME,S,81,81794,81,81794,ARAUCA,ARAUCA,PUBLICAR,ESTUDIANTE,25/08/1999,M,TAME,TAME,COLOMBIA,COLOMBIA,N,Dos,Secundaria (Bachillerato) completa,Secundaria (Bachillerato) completa,Estrato 1,Tres,No,Si,No,Si,A1,56,54,58,65,54,289
20162,TI,SB11201620340588,RURAL,N,A,ACADÉMICO,281794000564,281794000564,81,81794,083147,ARAUCA,MIXTO,MAÑANA,TAME,OFICIAL,INSTITUCION EDUCATIVA AGUSTIN NIETO CABALLERO,AGUSTIN NIETO CABALLERO,S,81,81794,81,81794,ARAUCA,ARAUCA,PUBLICAR,ESTUDIANTE,11/11/2000,M,TAME,TAME,COLOMBIA,COLOMBIA,N,Cuatro,Primaria completa,Secundaria (Bachillerato) incompleta,Estrato 1,Cinco,No,Si,No,No,A1,49,63,53,65,53,289
20194,TI,SB11201940050060,URBANO,N,A,TÉCNICO/ACADÉMICO,181794000748,181794000748,81,81794,030668,ARAUCA,MIXTO,MAÑANA,TAME,OFICIAL,INSTITUCION EDUCATIVA LICEO TAME,LICEO TAME,S,81,81794,81,81794,ARAUCA,ARAUCA,PUBLICAR,ESTUDIANTE,03/09/2003,F,TAME,TAME,COLOMBIA,COLOMBIA,N,Tres,Postgrado,Educación profesional completa,Estrato 2,3 a 4,Si,Si,Si,Si,A2,62,62,55,58,55,289
20162,CC,SB11201620591972,URBANO,N,A,TÉCNICO,181794000624,181794000624,81,81794,662494,ARAUCA,MIXTO,SABATINA,TAME,OFICIAL,INSTITUCION EDUCATIVA TECNICO INDUSTRIAL FROILAN FARIAS,COLEGIO TECNICO INDUSTRIAL FROILAN FARIAS,S,81,81794,81,81794,ARAUCA,ARAUCA,PUBLICAR,ESTUDIANTE,25/06/1982,F,TAME,TAME,COLOMBIA,COLOMBIA,N,Dos,Primaria incompleta,Primaria incompleta,Estrato 1,Cuatro,No,No,No,Si,A-,43,55,63,59,59,289
20162,TI,SB11201620335519,URBANO,N,A,TÉCNICO/ACADÉMICO,181794000748,181794000748,81,81794,030668,ARAUCA,MIXTO,MAÑANA,TAME,OFICIAL,INSTITUCION EDUCATIVA LICEO TAME,LICEO TAME,S,81,81794,81,81794,ARAUCA,ARAUCA,PUBLICAR,ESTUDIANTE,30/01/1998,M,TAME,TAME,COLOMBIA,COLOMBIA,N,Dos,Secundaria (Bachillerato) completa,Secundaria (Bachillerato) completa,Estrato 1,Dos,No,No,No,No,A-,43,64,62,56,54,289
20162,TI,SB11201620361818,URBANO,N,A,ACADÉMICO,181794003151,181794003151,81,81794,093112,ARAUCA,MIXTO,MAÑANA,TAME,OFICIAL,INSTITUCION EDUCATIVA SAN LUIS,COLEGIO NACIONAL SAN LUIS,S,81,81794,81,81794,ARAUCA,ARAUCA,PUBLICAR,ESTUDIANTE,21/12/1999,F,TAME,TAME,COLOMBIA,COLOMBIA,N,Dos,Secundaria (Bachillerato) incompleta,Secundaria (Bachillerato) completa,Estrato 1,Cinco,Si,Si,No,Si,A-,48,50,60,60,64,289
20162,TI,SB11201620536644,URBANO,N,A,ACADÉMICO,181794000021,181794000021,81,81794,093120,ARAUCA,MIXTO,MAÑANA,TAME,OFICIAL,INSTITUCION EDUCATIVA INOCENCIO CHINCA,INOCENCIO CHINCA,S,81,81794,81,81794,ARAUCA,ARAUCA,PUBLICAR,ESTUDIANTE,08/09/2000,M,TAME,TAME,COLOMBIA,COLOMBIA,N,Tres,Secundaria (Bachillerato) completa,Secundaria (Bachillerato) completa,Estrato 3,Tres,No,No,No,No,A-,45,57,62,60,56,289
